gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,dt,dvp,dvt,ebit,ebitda,ib,invt,lct,lt,ni,oancf,optdr,revt,sale,seq,tie,costat,prcc_c
180016,20211231,2021,INDL,C,D,STD,MRC,USD,899.0000,1671.0000,323.0000,2206.0000,83.0680,507.0000,24.0000,24.0000,11.0000,54.0000,-14.0000,453.0000,436.0000,993.0000,-14.0000,56.0000,,2666.0000,2666.0000,678.0000,,A,6.8800
180083,20211231,2021,INDL,C,D,STD,LOPE,USD,681.0450,1222.7450,1045.0470,364.8160,37.7220,61.1810,0.0000,0.0000,277.1900,307.0500,260.3440,0.0000,97.9440,177.6980,260.3440,313.1190,,896.5640,896.5640,1045.0470,,A,85.7100
180183,20211231,2021,INDL,C,D,STD,HBCP,USD,,2938.2440,351.9030,-4.2480,8.5270,,0.0000,7.8670,76.9730,80.0570,48.6210,2.2930,,2586.3410,48.6210,55.7150,2.5000,121.9300,121.9300,351.9030,5.9130,A,41.5100
180228,20211231,2021,INDL,C,D,STD,IVR,USD,,8443.8410,974.1670,27.4650,329.8750,0.0000,42.4770,148.4690,142.6070,142.6070,-90.0000,0.0000,,7041.7060,-90.0000,152.2920,,170.0720,170.0720,1402.1350,,A,2.7800
180405,20211231,2021,INDL,C,D,STD,ATVI,USD,12556.0000,25056.0000,17599.0000,1867.0000,779.0530,3897.0000,0.0000,365.0000,3336.0000,3793.0000,2699.0000,,2411.0000,7457.0000,2699.0000,2414.0000,0.5100,8803.0000,8803.0000,17599.0000,,A,66.5300
180466,20211231,2021,INDL,C,D,STD,JBT,USD,718.7000,2141.4000,750.5000,1224.5000,31.7700,709.8000,0.0000,12.8000,175.1000,251.9000,118.4000,229.1000,549.9000,1390.9000,118.4000,225.7000,,1868.3000,1868.3000,750.5000,,A,153.5600
180483,20210930,2021,INDL,C,D,STD,BERY,USD,5094.0000,17882.0000,3180.0000,10786.0000,135.5000,10039.0000,0.0000,0.0000,1343.0000,2197.0000,733.0000,1907.0000,3186.0000,14702.0000,733.0000,1580.0000,0.0000,13850.0000,13850.0000,3180.0000,,A,73.7800
180646,20211231,2021,INDL,C,D,STD,MYRG,USD,748.3900,1121.0920,519.1020,2129.4140,16.8710,25.4980,0.0000,0.0000,115.4620,161.6670,85.0100,225.0750,498.5990,601.9900,85.0100,137.2280,,2498.2890,2498.2890,519.1020,,A,110.5500
180652,20211231,2021,INDL,C,D,STD,VRSK,USD,902.6000,7808.1000,2816.5000,1057.8000,161.6520,3000.0000,0.0000,188.0000,1087.4000,1471.0000,666.2000,0.0000,1843.2000,4965.6000,666.2000,1155.7000,0.6300,2998.6000,2998.6000,2816.5000,,A,228.7300
180683,20210630,2021,INDL,C,D,STD,IBIO,USD,104.5970,146.9680,108.5850,32.5760,217.8730,32.7220,0.2600,0.2600,-30.9560,-30.1930,-23.2070,0.0270,6.6450,38.4000,-23.2070,-30.0640,0.0000,2.3830,2.3830,108.5850,,A,0.5490
180711,20211031,2021,INDL,C,D,STD,AVGO,USD,16586.0000,75570.0000,24962.0000,6611.0000,413.0000,40273.0000,299.0000,6212.0000,8805.0000,14747.0000,6736.0000,1297.0000,6281.0000,50581.0000,6736.0000,13764.0000,,27450.0000,27450.0000,24989.0000,,A,665.4100
181104,20211231,2021,INDL,C,D,STD,MDRX,USD,761.3420,2425.2290,1408.1380,737.9240,116.1140,434.4830,0.0000,0.0000,88.9710,257.6280,133.9750,0.0000,547.0820,1017.0910,134.4380,-75.4280,,1503.0370,1503.0370,1408.1380,,A,18.4500
181269,20211231,2021,INDL,C,D,STD,GPRE,USD,1117.7490,2159.7550,950.5000,2648.1700,53.5960,615.9000,0.0000,0.0000,-4.0930,87.8590,-65.9920,267.8380,471.8040,1057.7360,-65.9920,4.2460,,2827.1680,2827.1680,950.5000,,A,34.7600
181290,20211231,2021,INDL,C,D,STD,DMRC,USD,44.0110,64.8760,55.3300,6.8310,16.9400,1.7730,0.0000,0.0000,-31.2660,-29.3200,-34.7590,0.0000,7.7160,9.4960,-34.7590,-26.1160,,26.5200,26.5200,55.3800,,A,39.4800
181931,20211231,2021,INDL,C,D,STD,CLW,USD,487.2000,1690.1000,511.7000,1485.0000,16.6920,698.1000,0.0000,0.0000,70.5000,175.4000,-28.1000,277.7000,254.1000,1178.4000,-28.1000,96.4000,,1772.6000,1772.6000,511.7000,,A,36.6700
181989,20211231,2021,INDL,C,D,STD,SLCA,USD,575.9150,2219.6000,604.2150,792.1830,75.0330,1301.0190,0.0000,0.0030,-17.9630,143.1680,-33.7610,115.7130,205.8710,1605.5170,-33.7610,169.3470,,1054.9790,1054.9790,604.2150,,A,9.4000
183283,20211231,2021,INDL,C,D,STD,ADUS,USD,324.3410,947.5850,574.3440,595.2420,15.9400,263.5450,0.0000,0.0000,73.7330,88.2270,45.1260,0.0000,117.6890,373.2410,45.1260,39.4880,0.0000,864.4990,864.4990,574.3440,,A,93.5100
183322,20211231,2021,INDL,C,D,STD,TXMD,USD,119.4680,169.4720,-93.6210,14.7450,429.8860,197.6930,0.0000,0.0000,-127.3700,-123.2770,-172.4150,7.6220,252.8910,263.0930,-172.4150,-142.6930,0.0000,86.9510,86.9510,-93.6210,,A,0.3555
183324,20211231,2021,INDL,C,D,STD,PMT,USD,,13772.7080,1826.0360,375.6360,94.8970,4455.0120,30.8910,213.5350,349.3980,349.3980,56.8540,0.0000,,11405.1900,56.8540,-2819.7140,,725.0340,725.0340,2367.5180,,A,17.3300
183366,20211231,2021,INDL,C,D,STD,H,USD,2062.0000,12603.0000,3563.0000,2603.0000,109.9750,4362.0000,0.0000,0.0000,-273.0000,37.0000,-222.0000,10.0000,2232.0000,9037.0000,-222.0000,315.0000,0.0000,3028.0000,3028.0000,3563.0000,,A,95.9000
183377,20211231,2021,INDL,C,D,STD,FTNT,USD,3600.6000,5919.1000,781.7000,698.6000,162.0000,1055.2000,0.0000,0.0000,651.4000,735.8000,606.8000,175.8000,2318.1000,5120.7000,606.8000,1499.7000,0.0000,3342.2000,3342.2000,781.7000,,A,359.4000
183388,20211231,2021,INDL,C,D,STD,STWD,USD,,83850.3970,6072.5360,543.9700,304.8200,17031.3170,0.0000,563.5950,641.2950,,447.7390,0.0000,,77201.5900,447.7390,-989.9750,,1185.2650,1185.2650,6072.5360,,A,24.3000
183581,20211231,2021,INDL,C,D,STD,KAR,USD,3358.3000,7417.2000,1513.0000,1303.6000,121.1630,2233.4000,41.1000,41.1000,212.9000,395.9000,66.5000,,2975.8000,5313.3000,66.5000,413.2000,3.8000,2251.6000,2251.6000,2103.9000,,A,15.6200
183593,20211231,2021,INDL,C,D,STD,OMER,USD,247.8890,419.2680,23.7800,0.0000,62.6290,347.8390,0.0000,0.0000,-173.6170,-172.2310,-191.5460,0.0000,51.7890,395.4880,194.2350,-109.7220,0.0000,0.0000,0.0000,23.7800,,A,6.4300
183602,20211231,2021,INDL,C,D,STD,SRNE,USD,172.9890,694.8180,78.7480,408.5090,307.0050,237.5770,0.0000,0.0000,-368.0450,-355.6050,-428.3250,8.1060,139.4530,616.6890,-428.3250,-281.8210,0.0000,52.9040,52.9040,78.7480,,A,4.6500
183606,20211231,2021,INDL,C,D,STD,ARI,USD,,8416.6950,2294.5580,53.6000,139.8940,6009.6870,12.9640,212.6740,397.2530,397.2530,223.5150,0.0000,,6122.0690,223.5150,199.3830,,450.8530,450.8530,2294.6260,,A,13.1600
183640,20211231,2021,INDL,C,D,STD,IRDM,USD,424.4100,3180.7950,1287.9470,150.3960,131.3420,1621.3060,0.0000,0.0000,46.3140,351.7450,-9.3190,29.0440,108.8360,1892.8480,-9.3190,302.8740,,614.5000,614.5000,1287.9470,,A,41.2900
183736,20211231,2021,INDL,C,D,STD,GNRC,USD,1848.4640,4877.7800,2213.7740,2334.9470,63.7190,1011.9400,0.0000,0.0000,742.6010,834.6420,550.4940,1089.7050,1155.9070,2605.6430,550.4940,411.1560,0.0000,3737.1840,3737.1840,2213.7740,,A,351.9200
183780,20211231,2021,INDL,C,D,STD,TWO,USD,,12114.3050,2041.4030,144.8300,343.9110,1242.3640,58.4580,264.0810,495.0040,,187.2270,0.0000,,9370.3520,187.2270,423.5100,,639.8340,639.8340,2743.9530,,A,5.7700
183797,20211231,2021,INDL,C,D,STD,COWN,USD,,8748.8140,1015.8690,1695.3080,27.7790,722.2540,6.7920,19.5300,179.1860,198.1900,295.6110,2660.7420,,7452.4600,295.6110,306.6270,,1893.4980,1893.4980,1136.6190,,A,36.1000
183822,20211231,2021,INDL,C,D,STD,ARR,USD,,5277.3070,1143.6320,34.9150,94.1520,0.0000,11.4730,108.1030,-29.7080,-29.7080,15.3630,0.0000,,4133.6680,15.3630,11.7380,,5.2070,5.2070,1143.6390,,A,9.8100
183830,20211231,2021,INDL,C,D,STD,PEB,USD,,6261.1900,3155.8850,872.7080,130.8140,2761.3140,50.1600,55.1920,-139.6640,,-184.8580,,,3097.2850,-184.8580,70.7660,,733.0440,733.0440,3156.1810,,A,22.3700
183833,20211231,2021,INDL,C,D,STD,TRNO,USD,,2924.2150,2057.9630,106.9350,75.0690,720.6700,0.0000,90.3760,88.6810,,87.2540,0.0000,,866.2520,87.2540,132.2080,,222.7520,222.7520,2057.9630,,A,85.2900
183902,20211231,2021,INDL,C,D,STD,EFC,USD,,5177.4190,1064.3820,60.1510,57.4580,1296.8670,8.1170,89.2210,173.4580,173.4580,133.4630,0.0000,,3853.8630,133.4630,51.2930,,233.6090,233.6090,1291.3210,,A,17.0900
183903,20211231,2021,INDL,C,D,STD,CALX,USD,409.2450,742.0320,568.4280,307.7950,64.2740,15.9720,0.0000,0.0000,73.1520,88.1640,238.3780,88.8800,128.1360,173.6040,238.3780,56.7930,0.0000,679.3940,679.3940,568.4280,,A,79.9700
183942,20211231,2021,INDL,C,D,STD,ST,USD,3076.9940,8613.7660,3094.7340,2417.4750,157.8490,4295.1190,0.0000,0.0000,648.1820,907.2700,363.5800,588.2310,836.2590,5519.0320,363.5800,554.1510,,3820.8060,3820.8060,3094.7340,,A,61.6900
183974,20211231,2021,INDL,C,D,STD,SPSC,USD,352.4430,615.8460,484.2590,116.8900,36.0100,20.5340,0.0000,0.0000,55.0850,79.9990,44.5970,0.0000,102.8720,131.5870,44.5970,112.8930,0.0000,385.2760,385.2760,484.2590,,A,142.3500
184113,20211231,2021,INDL,C,D,STD,VUZI,USD,137.1500,148.4670,143.7280,10.3010,63.6720,1.1170,0.0000,0.0000,-40.0240,-37.4330,-40.3770,12.1520,4.1560,4.7390,-40.3770,-26.9800,0.0000,13.1650,13.1650,143.7280,,A,8.6700
184167,20211231,2021,INDL,C,D,STD,FIBK,USD,,19671.9000,1986.6000,2.7000,62.2000,,0.0000,101.6000,341.9000,386.3000,192.1000,32.1000,,17685.3000,192.1000,282.3000,,656.0000,656.0000,1986.6000,17.3000,A,40.6700
184254,20211231,2021,INDL,C,D,STD,APO,USD,,30501.8940,3234.9280,2971.9260,248.8970,14193.1290,36.6560,553.9620,2952.3320,2979.6720,1838.4910,0.0000,,18537.4940,1838.4910,1064.0460,,5951.5980,5951.5980,3789.1410,,A,72.4300
184256,20211231,2021,INDL,C,D,STD,IRWD,USD,745.2250,1126.9270,605.9110,180.0150,162.0360,475.8020,0.0000,0.0000,232.2150,233.7380,528.4480,0.0000,161.6980,521.0160,528.4480,261.8950,,413.7530,413.7530,605.9110,,A,11.6600
184258,20211231,2021,INDL,C,D,STD,PLOW,USD,220.4310,572.4760,214.6100,389.9470,22.9810,237.2260,0.0000,26.5220,53.1980,73.5140,30.6910,106.6740,81.9160,357.8660,30.6910,60.5350,,541.4530,541.4530,214.6100,,A,39.0600
184263,20210630,2021,INDL,C,D,STD,QNST,USD,206.1760,449.5150,295.1480,491.7550,53.7860,14.1490,0.0000,0.0000,13.9260,30.1270,23.5550,0.0000,115.6110,154.3670,23.5550,50.6150,0.0000,578.4870,578.4870,295.1480,,A,18.1900
184352,20211231,2021,INDL,C,D,STD,STNG,USD,285.2190,5013.9690,1836.9280,369.8350,58.3700,3117.0550,0.0000,23.3200,-90.5080,118.2050,-234.4350,8.7810,527.8410,3177.0410,-234.4350,73.3000,,540.7860,540.7860,1836.9280,,A,12.8100
184392,20211231,2021,INDL,C,D,STD,GDOT,USD,1809.1520,4725.4770,1070.6730,592.4000,54.8680,15.1270,0.0000,0.0000,61.0350,145.8340,47.4800,0.0000,3643.0640,3654.8040,47.4800,162.5330,,1414.4100,1414.4100,1070.6730,,A,36.2400
184465,20211231,2021,INDL,C,D,STD,AMPE,USD,35.6320,38.8250,27.2840,0.0000,227.3250,0.9250,0.0000,0.0000,-20.5710,-19.4770,-17.0750,0.0720,5.1220,11.5410,-17.0750,-14.0890,,0.0000,0.0000,27.2840,,A,0.5700
184500,20211231,2021,INDL,C,D,STD,CBOE,USD,1531.3000,6814.5000,3604.8000,2018.7000,106.6460,1444.1000,0.0000,193.3000,818.8000,986.2000,529.0000,0.0000,1169.3000,3209.7000,529.0000,596.8000,,3494.8000,3494.8000,3604.8000,,A,130.4000
184551,20211231,2021,INDL,C,D,STD,MXL,USD,404.1040,1050.3840,489.1980,335.7880,76.7780,339.6810,0.0000,0.0000,69.5170,153.9240,41.9690,131.7030,207.3950,561.1860,41.9690,168.2330,,892.3980,892.3980,489.1980,,A,75.3900
184576,20211231,2021,INDL,C,D,STD,ENV,USD,567.2760,2241.1820,957.0890,840.6100,54.7930,965.7810,0.0000,0.0000,71.4850,189.2520,13.2960,0.0000,288.7230,1281.6400,13.2960,250.5770,0.0000,1186.5170,1186.5170,957.0890,,A,79.3400
184604,20210630,2021,INDL,C,D,STD,AOSL,USD,407.3220,918.5730,373.2050,399.6740,26.3500,170.7610,0.0000,0.0000,67.1420,119.8270,58.1160,154.2930,233.2300,402.2480,58.1160,128.7440,,656.9020,656.9020,373.2050,,A,60.5600
184688,20211231,2021,INDL,C,D,STD,CLDT,USD,,1410.6990,797.4540,164.0000,48.7690,566.9850,3.9750,3.9750,-17.4700,,-18.4100,,,596.5060,-18.4100,28.7770,,202.9870,202.9870,797.5020,,A,13.7200
184700,20211231,2021,INDL,C,D,STD,FLT,USD,5449.8440,13366.4490,2866.5800,1310.8930,78.8800,4959.8680,0.0000,0.0000,1241.7720,1522.8430,839.4970,0.0000,5252.1470,10499.8690,839.4970,1197.0630,0.0000,2833.7360,2833.7360,2866.5800,,A,223.8400
184702,20211231,2021,INDL,C,D,STD,NPTN,USD,230.0610,305.5670,152.9610,196.3150,53.1130,44.4780,0.0000,0.0000,-30.2940,-7.5150,-40.7190,52.8960,105.9750,152.6060,-40.7190,-20.5870,0.0000,290.2890,290.2890,152.9610,,A,15.3700
184717,20211231,2021,INDL,C,D,STD,AMRS,USD,639.2120,954.2980,246.4390,153.0210,308.9000,445.1030,0.0000,0.0000,-155.4910,-145.7650,-270.9690,75.0700,269.8050,675.0900,-270.9690,-181.3330,0.0000,341.8170,341.8170,251.4390,,A,5.4100
184725,20211231,2021,INDL,C,D,STD,NXPI,USD,5228.0000,20864.0000,6528.0000,4326.0000,264.9500,10809.0000,0.0000,606.0000,2620.0000,3846.0000,1871.0000,1189.0000,2452.0000,14094.0000,1871.0000,3077.0000,,11063.0000,11063.0000,6528.0000,,A,227.7800
184899,20211231,2021,INDL,C,D,STD,FAF,USD,,16451.0000,5767.0000,7349.0000,109.7000,1922.0000,0.0000,213.0000,1707.0000,1865.0000,1241.0000,0.0000,,10668.0000,1241.0000,1220.0000,,9214.0000,9214.0000,5767.0000,,A,78.2300
184957,20211231,2021,INDL,C,D,STD,WKHS,USD,216.2220,228.1390,174.6930,123.7810,151.9150,26.2600,0.0000,0.0000,-177.2120,-175.3040,-401.3450,10.0670,27.5500,53.4460,-401.3450,-132.5780,,0.2480,0.2480,174.6930,,A,4.3600
184996,20211231,2021,INDL,C,D,STD,TSLA,USD,27100.0000,62131.0000,30189.0000,37306.0000,1033.0000,8873.0000,0.0000,0.0000,6496.0000,9407.0000,5519.0000,5757.0000,19705.0000,30548.0000,5519.0000,11497.0000,0.0000,53823.0000,53823.0000,30189.0000,,A,1056.7800
185018,20211231,2021,INDL,C,D,STD,HPP,USD,,8990.1890,3316.8220,683.3550,151.1250,4221.8470,2.2810,154.5930,148.9920,,9.4350,1.5780,,4653.9330,9.4350,314.8630,,906.8040,906.8040,3741.8220,,A,24.7100
185128,20211231,2021,INDL,C,D,STD,AMRC,USD,638.5850,2224.8210,704.2640,942.1040,51.7160,1029.8160,0.0000,0.0000,96.7660,143.4660,70.4580,314.9790,474.2240,1474.3750,70.4580,-172.2960,0.0000,1215.6970,1215.6970,704.2640,,A,81.4400
185138,20211231,2021,INDL,C,D,STD,VPG,USD,234.9430,461.8890,277.0990,171.8980,13.6260,90.4640,0.0000,0.0000,35.2440,50.2400,20.2210,76.4270,64.6280,184.8470,20.2210,33.5370,,317.9190,317.9190,277.0990,,A,37.1200
185229,20211231,2021,INDL,C,D,STD,BWXT,USD,773.7320,2501.3800,637.1750,1500.3720,91.3960,1204.4320,0.0000,80.0700,308.8180,382.2430,305.8710,562.8950,459.6150,1864.1450,305.8710,386.0260,,2124.0740,2124.0740,637.1750,,A,47.8800
185339,20211231,2021,INDL,C,D,STD,STAG,USD,,5833.2490,3327.7000,349.2630,177.7690,2251.3700,3.8710,243.7300,168.8710,,192.3340,0.0000,,2439.6620,192.3340,336.1540,,562.2800,562.2800,3327.7000,,A,47.9600
185345,20211231,2021,INDL,C,D,STD,APTS,USD,,3563.3680,1024.3050,286.7440,52.9750,2343.3640,153.4180,190.5610,102.8190,130.4260,20.4460,0.0000,,2541.3340,20.4460,182.0420,,450.4770,450.4770,1024.3210,,A,18.0600
185355,20211231,2021,INDL,C,D,STD,HZNP,USD,2799.7670,8677.7280,4672.3930,430.2860,227.3770,2668.6330,0.0000,0.0000,777.4850,1131.2360,534.4910,225.7300,886.5710,4005.3350,534.4910,1035.2710,0.0000,3226.4100,3226.4100,4672.3930,,A,107.7600
185370,20211231,2021,INDL,C,D,STD,WD,USD,,5205.9890,1550.1520,676.3820,32.0490,874.4560,0.0000,64.4530,407.0380,617.3220,265.7620,1811.5860,,3627.7820,265.7620,870.4550,,1293.7040,1293.7040,1550.1520,,A,150.8800
185375,20211231,2021,INDL,C,D,STD,EVTC,USD,436.3500,1144.7560,466.2120,249.0640,71.9700,486.5710,0.0000,14.4090,197.6140,272.6840,161.1300,0.0000,152.8840,674.4880,161.1300,228.4200,,589.7960,589.7960,466.2120,,A,49.9800
185396,20211231,2021,INDL,C,D,STD,INN,USD,,2264.9020,947.9690,364.7870,106.3380,1087.0290,15.4310,30.7740,-33.4980,,-65.5730,0.0000,,1157.7100,-65.5730,66.0510,,361.9340,361.9340,948.0730,,A,9.7600
185419,20211231,2021,INDL,C,D,STD,PACB,USD,1101.1340,2006.9700,790.9870,63.8900,220.9780,957.6870,0.0000,0.0000,-177.9800,-170.4000,-181.2230,24.5990,71.7090,1215.9830,-181.2230,-111.1800,0.0000,130.5130,130.5130,790.9870,,A,20.4600
185453,20211231,2021,INDL,C,D,STD,WSR,USD,,1102.0900,392.7830,68.2720,49.1440,643.0730,0.0000,20.2120,35.1930,,10.2480,0.0000,,703.0520,12.0480,47.0400,,126.0900,126.0900,392.7830,,A,10.1300
185532,20211231,2021,INDL,C,D,STD,TRGP,USD,1769.8000,15208.2000,2011.8000,14747.8000,228.2210,,87.3000,174.6000,1327.4000,2202.0000,71.2000,153.4000,2298.5000,9279.8000,71.2000,2302.9000,,16949.8000,16949.8000,2761.5000,,A,52.2400
185549,20211231,2021,INDL,C,D,STD,AAT,USD,,3017.9270,1238.9640,246.0800,60.5260,1677.1200,0.0000,70.1650,100.1930,,28.9400,0.0000,,1807.8040,28.9400,168.3290,,376.1520,376.1520,1238.9640,,A,37.5300
185618,20211231,2021,INDL,C,D,STD,SBRA,USD,,5966.7070,3379.5300,326.1910,230.3990,2394.4750,0.0000,265.7530,207.9080,,-113.2560,0.0000,,2587.1770,-113.2560,356.3900,,572.7030,572.7030,3379.5300,,A,13.5400
185624,20211231,2021,INDL,C,D,STD,SAVE,USD,1842.4910,8540.0250,2114.0350,2834.0070,108.4300,5094.7530,0.0000,0.0000,-429.9240,-136.2550,-472.5690,,1275.6020,6425.9900,-472.5690,208.8880,,3230.7750,3230.7750,2114.0350,,A,21.8500
185659,20211231,2021,INDL,C,D,STD,ATOS,USD,141.2400,141.2620,138.1360,0.0000,126.6240,0.0000,0.0000,0.0000,-19.5210,-19.4980,-20.6060,0.0000,3.1260,3.1260,-20.6060,-16.4720,0.0000,0.0000,0.0000,138.1360,,A,1.6000
185770,20211231,2021,INDL,C,D,STD,CMRE,USD,426.1240,4407.0410,1725.8990,214.8140,123.9850,2558.4480,31.0680,83.9180,395.4270,532.3850,435.1210,21.3650,370.0270,2681.1420,435.1210,466.4940,,793.6390,793.6390,1725.8990,,A,12.6500
185797,20211231,2021,INDL,C,D,STD,HHC,USD,,9581.6940,3709.9950,940.6070,54.0660,4660.5200,0.0000,0.0000,200.6630,405.7630,56.1000,1.0390,,5848.5240,56.1000,-283.9580,0.0000,1427.9010,1427.9010,3709.9950,,A,101.7800
185824,20211231,2021,INDL,C,D,STD,BKU,USD,,35815.3960,3037.7610,96.6410,85.6480,,0.0000,83.3570,626.9840,705.4840,414.9840,,,32777.6350,414.9840,1220.1750,,1093.6010,1093.6010,3037.7610,163.7600,A,42.3100
185836,20211231,2021,INDL,C,D,STD,PCRX,USD,866.0480,2075.3530,730.4080,124.6790,44.7340,1128.8480,0.0000,0.0000,133.4160,161.9640,41.9800,98.5500,521.1180,1344.9450,41.9800,125.7170,0.0000,541.5330,541.5330,730.4080,,A,60.1700
185881,20210331,2020,INDL,C,D,STD,BAH,USD,2636.1720,5499.6010,1071.1760,5983.4180,136.2460,2674.6960,0.0000,181.0660,754.3710,838.6860,608.9580,0.0000,1291.1050,4428.4250,608.9580,718.6840,2.7200,7858.9380,7858.9380,1071.1760,,A,87.1800
185952,20211031,2021,INDL,C,D,STD,REVG,USD,761.0000,1238.3000,518.8000,2067.6000,64.5840,234.9000,0.0000,6.6000,88.1000,120.1000,44.4000,481.7000,437.0000,719.5000,44.4000,158.3000,,2380.8000,2380.8000,518.8000,,A,14.1500
186276,20211231,2021,INDL,C,D,STD,KOS,USD,541.9520,4940.6510,529.2370,346.0060,451.8890,2642.7510,0.0000,0.0000,361.8750,829.0960,-77.8360,165.2470,530.9520,4411.4140,-77.8360,374.3440,,1332.0130,1332.0130,529.2370,,A,3.4600
186278,20211231,2021,INDL,C,D,STD,AL,USD,,26968.7220,7008.4620,151.7950,113.9870,17022.4800,28.4730,104.3460,968.9800,1851.5420,436.6320,0.0000,,19960.1540,436.6320,1376.8360,,2003.3370,2003.3370,7008.5680,,A,44.2300
186310,20211231,2021,INDL,C,D,STD,HII,USD,2790.0000,10627.0000,2808.0000,7863.0000,40.0000,3544.0000,0.0000,186.0000,486.0000,779.0000,544.0000,161.0000,2427.0000,7819.0000,544.0000,760.0000,,9524.0000,9524.0000,2808.0000,,A,186.7400
186360,20210331,2020,INDL,C,D,STD,THR,USD,206.8090,617.8780,379.1610,147.9270,33.2260,161.4010,0.0000,0.0000,16.4000,37.1220,1.1650,75.1690,52.4280,238.7170,1.1650,30.2890,,276.1810,276.1810,379.1610,,A,15.6300
186363,20211231,2021,INDL,C,D,STD,RLJ,USD,,5148.9760,2030.6960,794.0980,166.5030,2532.4690,25.1150,31.4100,-55.5350,,-305.1680,0.0000,,2735.1090,-305.1680,42.9610,,786.1830,786.1830,2397.6320,,A,13.9300
186392,20211231,2021,INDL,C,D,STD,SEAS,USD,567.3960,2610.3160,-33.9160,736.7060,75.5890,2239.7150,0.0000,0.0000,433.4930,582.1530,256.5130,29.4780,371.9660,2644.2320,256.5130,503.0120,0.0000,1503.7300,1503.7300,-33.9160,,A,64.8600
186437,20211231,2021,INDL,C,D,STD,GEVO,USD,351.7910,666.4760,547.2550,7.6870,201.9890,90.8460,0.0000,0.0000,-54.9530,-49.8250,-59.2030,2.7510,32.6310,119.2210,-59.2030,-43.5360,0.0000,0.7110,0.7110,547.2550,,A,4.2800
186773,20211231,2021,INDL,C,D,STD,SXC,USD,271.9000,1615.4000,498.1000,1117.9000,83.0920,625.3000,0.0000,20.2000,141.5000,276.3000,43.4000,127.0000,182.2000,1080.0000,43.4000,233.1000,,1456.0000,1456.0000,498.1000,,A,6.5900
186858,20210930,2021,INDL,C,D,STD,ARMK,USD,2898.8550,14376.1640,2722.8720,11233.2720,255.9980,7833.9250,0.0000,113.9890,21.1440,515.9440,-90.8330,412.6760,2857.4330,11644.2420,-90.8330,657.0790,1.1650,12095.9650,12095.9650,2722.8720,,A,36.8500
186960,20211231,2021,INDL,C,D,STD,CHEF,USD,469.9600,1073.7950,350.2110,1320.3070,37.8880,542.4790,0.0000,0.0000,9.8150,44.7800,-4.9230,144.4910,197.0180,723.5840,-4.9230,-19.8990,,1745.7570,1745.7570,350.2110,,A,33.3000
186989,20211231,2021,INDL,C,D,STD,MPC,USD,30496.0000,85373.0000,26206.0000,110729.0000,579.0000,26904.0000,0.0000,1349.0000,3353.0000,6717.0000,1290.0000,8055.0000,17898.0000,51792.0000,9738.0000,4360.0000,,119983.0000,119983.0000,26206.0000,,A,63.9900
187039,20211231,2021,INDL,C,D,STD,Z,USD,7679.9790,10695.4540,5341.3110,5851.5910,250.6300,1490.6940,0.0000,0.0000,166.6010,296.3810,-527.7770,3912.6620,3882.4490,5354.1430,-527.7770,-3176.6940,0.0000,8147.3760,8147.3760,5341.3110,,A,63.8500
187084,20211231,2021,INDL,C,D,STD,PRTY,USD,698.4830,2711.9000,82.7140,1331.1010,112.1710,2124.8740,0.0000,0.0000,110.5900,175.8540,-6.5280,443.2950,570.0590,2629.1860,-6.5280,51.9350,,2171.0600,2171.0600,82.7140,,A,5.5700
187148,20211231,2021,INDL,C,D,STD,ORC,USD,,7068.6770,768.0970,15.2510,176.9930,0.0000,0.0000,97.6010,-84.5470,-84.5470,-64.7600,0.0000,,6300.5800,-64.7600,96.4400,,-69.2960,-69.2960,768.0970,,A,4.5000
187164,20211231,2021,INDL,C,D,STD,HMST,USD,,7204.0910,715.3390,2.2380,20.0850,,0.0000,21.3380,187.5250,206.1850,115.4220,176.8660,,6488.7520,115.4220,173.0350,,364.2700,364.2700,715.3390,17.2380,A,52.0000
187236,20211231,2021,INDL,C,D,STD,MSBI,USD,,7443.8050,663.8370,33.5350,22.0510,,0.0000,25.1720,157.8290,172.4320,81.3170,44.1040,,6779.9680,81.3170,334.4380,,307.7160,307.7160,663.8370,30.1420,A,24.7900
187253,20211231,2021,INDL,C,D,STD,RM,USD,,1459.6620,282.7360,276.0430,9.7880,1127.6430,0.0000,9.9250,145.4080,152.3080,88.6870,0.0000,,1176.9260,88.6870,189.0150,2.6300,428.3510,428.3510,282.7360,,A,57.4600
187363,20211231,2021,INDL,C,D,STD,GRPN,USD,588.0510,1157.8810,209.8720,188.3660,29.7130,314.8130,0.0000,0.0000,37.2400,110.0590,118.6680,,630.9870,947.5850,118.6680,-123.9580,,967.1080,967.1080,209.8720,,A,23.1600
187368,20210331,2020,INDL,C,D,STD,VTGN,USD,104.1180,108.2810,91.9740,18.9060,180.6160,3.7190,1.3860,1.3860,-17.9340,-17.8160,-17.9340,0.0000,4.1890,16.3030,-17.9340,-12.0740,0.0000,1.0900,1.0900,91.9780,,A,1.9400
187406,20211231,2021,INDL,C,D,STD,AMCX,USD,2000.1860,5748.9460,851.0880,1432.0830,42.3760,3026.9050,0.0000,0.0000,659.9100,753.7910,250.5960,0.0000,1058.0850,4562.4250,250.5960,143.4740,,3077.6080,3077.6080,851.0880,,A,34.4400
